"Año","Nivel de experiencia","Tipo de contrato","Rol","Moneda de pago","Salario en USD","Residencia del empleado","Modalidad de trabajo","Ubicación de la empresa","Tamaño de la compañía"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",255000,"Otro","Remota","Otro","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",185000,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Libra esterlina",55410,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Euro",50432,"España","Presencial","España","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Euro",39925,"España","Presencial","España","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",169000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",110600,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Otro","Euro",60938,"Alemania","Presencial","Alemania","Grande"
"2022","Senior","Tiempo completo","Otro","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",120000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",75000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",60000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",10000,"Canadá","Parcialmente remota","Otro","Pequeña"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",50000,"Estados Unidos","Parcialmente remota","Estados Unidos","Grande"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",134000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",124000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",166700,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",119000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Científico de datos","Dólar americano",124234,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Científico de datos","Dólar americano",74540,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",65000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2021","Intermedio","Tiempo completo","Analista de datos","Rupia india",16904,"India","Parcialmente remota","India","Grande"
"2022","Junior","Tiempo completo","Otro","Dólar americano",200000,"Canadá","Parcialmente remota","Canadá","Grande"
"2022","Junior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",12000,"Otro","Remota","Otro","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",220000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",146000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Euro",68293,"España","Presencial","España","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Euro",36773,"España","Presencial","España","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",110000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",70000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",50000,"Estados Unidos","Parcialmente remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",95000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",150000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",100000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Euro",47280,"España","Presencial","España","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Euro",37824,"España","Presencial","España","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",190000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",135000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",128000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",81500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",173000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",110000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",192000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",115934,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",81666,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",95000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",190000,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",194000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",129400,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",201000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",89200,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",165000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",125000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",230000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",196000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",130000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",90000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",150000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",230000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",150000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",153600,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",106800,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",216000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",144000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",180000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",120000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Ingeniero de datos","Dólar americano",135000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",192500,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",152500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",130000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",65000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",55000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",178750,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Euro",63040,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Euro",52533,"Otro","Remota","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",165000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Dólar americano",135000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",170000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",125000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",105000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",70000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",130000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",95000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",203500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",152000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",197430,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",134760,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",120000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",197000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",99000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",220000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",162000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",110446,"Otro","Presencial","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Euro",79178,"Otro","Presencial","Otro","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Libra esterlina",70186,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Otro","Libra esterlina",51716,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",149040,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",113900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2020","Intermedio","Tiempo completo","Otro","Dólar americano",95000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
